Date,Close/Last,Volume,Open,High,Low
08/06/2019,$89.14,2725644,$88.00,$89.51,$87.24
08/05/2019,$88.02,2944390,$88.95,$89.48,$87.38
08/02/2019,$88.70,1984322,$89.35,$89.77,$88.59
08/01/2019,$88.81,3433430,$87.65,$89.34,$87.04
07/31/2019,$87.81,2942784,$88.59,$89.17,$87.44
07/30/2019,$88.72,1691073,$89.62,$89.88,$88.27
07/29/2019,$89.74,1736306,$89.28,$89.83,$88.84
07/26/2019,$88.95,2176515,$88.74,$89.4606,$88.64
07/25/2019,$89.08,2252625,$89.28,$89.87,$88.48
07/24/2019,$89.61,2008356,$89.85,$89.865,$88.63
07/23/2019,$89.51,1732331,$90.05,$90.20,$89.11
07/22/2019,$90.12,1390756,$90.48,$90.57,$89.39
07/19/2019,$90.28,1693500,$91.58,$91.82,$90.24
07/18/2019,$91.76,1338335,$90.90,$91.82,$90.27
07/17/2019,$91.02,1788772,$90.79,$91.82,$90.60
07/16/2019,$90.51,1563163,$90.77,$91.17,$89.96
07/15/2019,$91.19,1901909,$90.64,$91.34,$90.14
07/12/2019,$90.25,1368181,$90.90,$91.14,$89.80
07/11/2019,$90.93,1813705,$90.53,$91.4216,$90.19
07/10/2019,$90.81,1342011,$90.53,$91.34,$90.22
07/09/2019,$90.36,1532879,$90.07,$90.46,$89.69
07/08/2019,$89.93,1233458,$90.09,$90.28,$89.52
07/05/2019,$89.84,1758525,$89.56,$90.10,$88.38
07/03/2019,$90.14,1843326,$89.66,$90.69,$89.59
07/02/2019,$89.19,2083244,$88.34,$89.63,$88.27
07/01/2019,$88.13,2060830,$87.99,$88.23,$87.08
06/28/2019,$88.01,3815665,$87.75,$88.93,$87.715
06/27/2019,$87.90,3105766,$88.51,$88.86,$87.64
06/26/2019,$88.50,2895149,$90.07,$90.31,$88.40
06/25/2019,$90.37,2446250,$90.95,$91.19,$90.12
06/24/2019,$90.90,2709650,$91.56,$91.99,$90.74
06/21/2019,$91.55,3885762,$91.25,$91.66,$90.28
06/20/2019,$90.87,2206807,$91.26,$91.70,$90.26
06/19/2019,$90.86,2393968,$89.52,$91.19,$89.52
06/18/2019,$89.78,2230103,$90.67,$90.79,$89.17
06/17/2019,$90.08,1835157,$90.71,$90.93,$89.40
06/14/2019,$90.58,1783819,$89.82,$90.88,$89.67
06/13/2019,$89.59,1794888,$89.54,$89.863,$88.91
06/12/2019,$89.39,1910858,$88.89,$89.74,$88.86
06/11/2019,$88.32,1988430,$88.97,$89.105,$87.88
06/10/2019,$89.02,1956664,$89.30,$89.32,$88.615
06/07/2019,$89.54,2274928,$90.54,$91.07,$89.51
06/06/2019,$90.00,1739596,$89.50,$90.25,$89.30
06/05/2019,$89.37,2155775,$87.41,$89.79,$87.2363
06/04/2019,$87.05,1904632,$87.14,$87.26,$85.26
06/03/2019,$87.37,2216098,$86.35,$87.42,$85.93
05/31/2019,$86.12,2249973,$85.57,$86.375,$85.37
05/30/2019,$85.30,2341219,$85.71,$86.105,$85.10
05/29/2019,$85.69,2137408,$87.06,$87.21,$85.35
05/28/2019,$86.67,2650307,$88.39,$88.51,$86.61
05/24/2019,$88.29,1485024,$88.15,$89.01,$87.919
05/23/2019,$88.18,2037201,$87.58,$88.26,$87.31
05/22/2019,$87.29,1916648,$86.77,$87.37,$86.47
05/21/2019,$86.61,1768431,$86.32,$87.14,$86.32
05/20/2019,$86.60,2141961,$86.19,$86.77,$85.8758
05/17/2019,$85.85,2212259,$84.93,$86.365,$84.93
05/16/2019,$85.40,1866585,$84.99,$85.86,$84.76
05/15/2019,$85.05,2169933,$85.77,$85.98,$84.98
05/14/2019,$85.56,2403091,$86.30,$86.47,$85.37
05/13/2019,$86.34,3566662,$84.66,$86.54,$84.30
05/10/2019,$84.66,2584567,$82.99,$84.815,$82.67
05/09/2019,$82.87,2452068,$83.14,$83.48,$82.56
05/08/2019,$83.73,3040280,$84.42,$84.49,$83.53
05/07/2019,$84.63,1808700,$84.97,$85.01,$84.42
05/06/2019,$84.83,1993783,$85.54,$85.67,$84.60
05/03/2019,$85.43,1323244,$84.86,$85.51,$84.63
05/02/2019,$84.70,1789560,$84.83,$85.22,$84.04
05/01/2019,$84.95,2282612,$85.21,$85.60,$84.6502
04/30/2019,$85.55,2535369,$84.06,$85.58,$83.87
04/29/2019,$84.04,1474584,$84.44,$84.66,$83.78
04/26/2019,$84.71,1761190,$85.47,$85.77,$84.56
04/25/2019,$84.83,2234516,$83.52,$85.1701,$83.46
04/24/2019,$84.02,2292101,$83.68,$84.35,$83.40
04/23/2019,$83.57,2722744,$83.00,$83.69,$82.67
04/22/2019,$82.93,2320107,$82.93,$83.125,$82.51
04/18/2019,$83.01,2268150,$83.03,$83.57,$82.85
04/17/2019,$83.20,2094054,$83.10,$83.6285,$82.73
04/16/2019,$83.05,2186747,$84.05,$84.525,$82.79
04/15/2019,$84.26,2425468,$84.15,$84.61,$83.96
04/12/2019,$84.15,2458771,$83.53,$84.23,$83.04
04/11/2019,$83.94,2692769,$83.40,$83.985,$83.29
04/10/2019,$83.35,1794979,$83.90,$84.49,$83.17
04/09/2019,$83.57,1898481,$83.08,$83.77,$82.98
04/08/2019,$83.15,3121049,$83.38,$83.61,$82.67
04/05/2019,$83.57,2177471,$82.82,$83.59,$82.49
04/04/2019,$82.62,2401193,$83.26,$83.26,$82.1536
04/03/2019,$82.91,2771261,$83.04,$83.26,$82.23
04/02/2019,$83.08,3287952,$83.22,$83.28,$82.355
04/01/2019,$82.82,4718572,$83.90,$83.96,$82.30
03/29/2019,$83.75,4625722,$83.60,$83.90,$83.28
03/28/2019,$83.79,4989957,$85.22,$85.605,$83.79
03/27/2019,$85.23,3290529,$86.03,$86.10,$84.84
03/26/2019,$85.98,2166392,$85.37,$86.00,$85.19
03/25/2019,$85.32,2376297,$85.26,$85.635,$84.91
03/22/2019,$85.14,3511683,$84.58,$85.71,$84.34
03/21/2019,$84.09,3207044,$82.89,$84.3358,$82.74
03/20/2019,$82.87,3286124,$82.93,$83.58,$82.42
03/19/2019,$82.56,3768266,$83.34,$83.44,$82.082
03/18/2019,$83.48,3371871,$83.80,$83.86,$83.045
03/15/2019,$83.81,9852990,$83.20,$84.27,$83.01
03/14/2019,$82.98,2915384,$83.15,$83.73,$82.67
03/13/2019,$83.18,1780906,$83.00,$83.4005,$82.96
03/12/2019,$83.11,2371572,$82.99,$83.42,$82.57
03/11/2019,$82.60,3831244,$82.11,$82.60,$81.95
03/08/2019,$81.95,1721072,$81.69,$81.99,$80.93
03/07/2019,$81.45,2115438,$81.60,$82.20,$81.27
03/06/2019,$81.26,1892361,$81.14,$81.55,$80.845
03/05/2019,$81.03,2258946,$81.31,$81.39,$80.6575
03/04/2019,$81.42,3054505,$81.75,$81.81,$80.68
03/01/2019,$81.40,2945144,$81.11,$81.47,$80.62
02/28/2019,$81.15,2523381,$80.70,$81.3501,$80.36
02/27/2019,$80.63,1567005,$80.10,$80.69,$79.95
02/26/2019,$80.42,2083722,$80.96,$80.96,$79.91
02/25/2019,$80.78,3216757,$81.59,$81.72,$80.38
02/22/2019,$81.72,1828587,$81.27,$81.76,$80.83
02/21/2019,$81.15,1985966,$80.20,$81.32,$80.03
02/20/2019,$80.52,2218117,$79.83,$80.75,$79.60
02/19/2019,$80.08,2168260,$79.48,$80.22,$79.13
02/15/2019,$79.27,2740371,$79.65,$79.96,$79.02
02/14/2019,$79.35,2122424,$79.79,$79.94,$79.21
02/13/2019,$79.55,2779396,$80.08,$80.17,$79.13
02/12/2019,$80.30,2470315,$80.20,$80.85,$79.51
02/11/2019,$80.09,3914257,$79.80,$80.47,$79.80
02/08/2019,$80.02,1970297,$79.14,$80.09,$79.00
02/07/2019,$79.45,1871949,$78.54,$79.46,$78.20
02/06/2019,$79.21,1587688,$78.82,$79.47,$78.53
