Date,Close/Last,Volume,Open,High,Low
12/08/2020,$257.45,38424,$256.67,$258.995,$255.00
12/07/2020,$257.15,19494,$257.00,$258.7516,$255.01
12/04/2020,$258.41,17302,$262.10,$262.10,$257.00
12/03/2020,$261.58,19437,$257.77,$263.89,$257.77
12/02/2020,$258.28,17325,$262.99,$262.99,$258.28
12/01/2020,$263.25,29411,$262.64,$265.16,$259.31
11/30/2020,$261.69,30825,$264.50,$264.50,$257.67
11/27/2020,$264.05,13135,$265.33,$266.341,$261.00
11/25/2020,$265.33,14835,$267.95,$270.96,$265.33
11/24/2020,$270.87,33243,$263.42,$270.8764,$262.85
11/23/2020,$262.43,19213,$265.99,$268.0399,$262.35
11/20/2020,$263.89,25601,$266.17,$269.0997,$262.0661
11/19/2020,$268.64,20138,$266.44,$272.43,$266.44
11/18/2020,$268.34,22917,$269.85,$272.5739,$268.26
11/17/2020,$269.63,27545,$263.02,$271.00,$259.02
11/16/2020,$266.75,38205,$265.14,$267.83,$257.66
11/13/2020,$258.47,13681,$256.43,$259.91,$253.74
11/12/2020,$254.41,23005,$259.35,$259.35,$251.16
11/11/2020,$260.00,26735,$257.18,$260.99,$251.43
11/10/2020,$255.59,43088,$243.90,$255.94,$242.50
11/09/2020,$242.06,48140,$247.71,$254.4949,$241.25
11/06/2020,$237.50,19814,$241.50,$242.36,$236.49
11/05/2020,$241.50,37269,$236.33,$244.14,$236.33
11/04/2020,$232.21,30296,$240.01,$244.37,$229.80
11/03/2020,$232.01,34799,$228.67,$234.9965,$228.67
11/02/2020,$226.37,38732,$229.41,$232.4904,$223.50
10/30/2020,$228.95,26740,$230.75,$235.4466,$228.05
10/29/2020,$231.09,23963,$231.35,$235.99,$230.79
10/28/2020,$233.38,31072,$235.92,$240.01,$232.04
10/27/2020,$239.21,26717,$239.76,$244.09,$236.50
10/26/2020,$241.23,29984,$246.16,$246.16,$239.76
10/23/2020,$247.52,12637,$251.07,$252.5555,$247.52
10/22/2020,$250.14,16906,$250.09,$252.05,$248.65
10/21/2020,$248.99,12313,$251.02,$251.94,$248.34
10/20/2020,$250.20,13644,$253.87,$253.87,$249.59
10/19/2020,$250.56,19749,$256.00,$258.13,$250.56
10/16/2020,$254.07,20973,$253.78,$256.39,$252.775
10/15/2020,$253.66,25813,$246.33,$254.4799,$245.625
10/14/2020,$250.00,24944,$248.51,$250.735,$246.30
10/13/2020,$248.51,26985,$246.22,$248.51,$241.26
10/12/2020,$245.83,21047,$244.29,$246.95,$242.49
10/09/2020,$242.29,24960,$242.11,$243.9232,$240.50
10/08/2020,$240.33,16835,$240.31,$242.43,$238.99
10/07/2020,$239.72,26291,$242.25,$243.73,$239.515
10/06/2020,$242.62,40343,$243.65,$244.545,$237.185
10/05/2020,$242.60,13715,$244.50,$244.76,$239.80
10/02/2020,$242.60,24872,$235.84,$242.67,$235.835
10/01/2020,$239.31,29710,$241.02,$241.26,$234.01
09/30/2020,$240.68,26823,$239.11,$241.7402,$236.6317
09/29/2020,$238.98,14200,$241.72,$243.7437,$237.71
09/28/2020,$241.11,27049,$242.96,$250.00,$241.11
09/25/2020,$240.16,15417,$238.01,$240.85,$236.3587
09/24/2020,$239.73,38484,$231.85,$243.4297,$230.00
09/23/2020,$230.24,26540,$239.91,$243.665,$230.24
09/22/2020,$239.31,19116,$236.39,$241.0925,$236.39
09/21/2020,$236.30,34576,$241.35,$241.35,$233.58
09/18/2020,$244.62,71848,$251.31,$254.27,$242.79
09/17/2020,$249.49,21703,$251.50,$252.4173,$248.26
09/16/2020,$254.73,23052,$260.30,$260.61,$253.58
09/15/2020,$260.30,28250,$266.41,$268.22,$259.65
09/14/2020,$265.40,29493,$269.25,$271.21,$265.16
09/11/2020,$269.10,27139,$270.96,$274.8161,$266.47
09/10/2020,$271.00,19527,$277.03,$279.39,$271.00
09/09/2020,$275.31,31182,$270.29,$276.00,$269.77
09/08/2020,$269.69,26879,$273.65,$273.65,$267.58
09/04/2020,$275.29,27617,$278.28,$279.355,$271.27
09/03/2020,$276.81,31365,$282.64,$282.64,$273.20
09/02/2020,$282.81,40979,$274.58,$285.94,$274.58
09/01/2020,$274.41,33227,$271.68,$276.46,$271.68
08/31/2020,$273.30,39572,$278.15,$278.56,$272.66
08/28/2020,$278.49,18490,$279.28,$279.28,$276.54
08/27/2020,$275.21,20670,$273.91,$279.8082,$273.91
08/26/2020,$273.84,22484,$275.34,$275.34,$272.73
08/25/2020,$274.59,23713,$276.00,$277.78,$272.57
08/24/2020,$277.46,29190,$268.00,$278.83,$267.9861
08/21/2020,$267.39,90672,$271.05,$271.05,$264.43
08/20/2020,$270.55,23042,$271.19,$273.90,$268.44
08/19/2020,$272.78,31928,$271.84,$275.11,$270.68
08/18/2020,$272.70,33098,$272.00,$274.14,$268.21
08/17/2020,$272.78,23647,$275.42,$275.42,$270.9758
08/14/2020,$276.48,29733,$273.23,$281.088,$273.145
08/13/2020,$274.32,36752,$271.00,$277.50,$271.00
08/12/2020,$272.79,40770,$272.18,$278.82,$272.18
08/11/2020,$271.12,42451,$275.97,$282.50,$269.43
08/10/2020,$274.91,75779,$263.20,$276.18,$260.34
08/07/2020,$263.22,42024,$256.13,$266.57,$255.45
