Date,Close/Last,Volume,Open,High,Low
09/29/2022,$12.11,33117340,$12.55,$12.85,$11.85
09/28/2022,$13.33,31799380,$13.05,$13.421,$12.69
09/27/2022,$13.71,21160840,$14.58,$14.8001,$13.58
09/26/2022,$14.37,27891290,$14.28,$14.83,$14.07
09/23/2022,$13.71,28279650,$13.09,$13.892,$12.86
09/22/2022,$13.74,23489350,$13.73,$14.60,$13.40
09/21/2022,$14.09,41645460,$15.46,$15.49,$13.92
09/20/2022,$15.93,15856010,$15.77,$16.44,$15.44
09/19/2022,$15.64,18193130,$14.30,$15.725,$14.29
09/16/2022,$14.56,26605220,$15.23,$15.30,$14.5001
09/15/2022,$15.51,15506290,$15.67,$16.20,$15.405
09/14/2022,$16.02,16809260,$15.90,$16.235,$15.465
09/13/2022,$16.14,20166740,$15.79,$16.56,$15.68
09/12/2022,$16.36,21170070,$16.55,$16.64,$15.98
09/09/2022,$16.03,12691880,$16.26,$16.56,$16.00
09/08/2022,$15.60,17709150,$15.57,$15.68,$15.07
09/07/2022,$16.00,14641450,$15.75,$16.53,$15.6301
09/06/2022,$15.90,17911320,$16.47,$16.57,$15.71
09/02/2022,$16.74,12415190,$16.98,$17.14,$16.61
09/01/2022,$17.33,16912650,$18.00,$18.06,$16.91
08/31/2022,$18.52,12882950,$18.74,$19.12,$18.10
08/30/2022,$18.26,14484260,$18.28,$18.60,$17.95
08/29/2022,$18.51,9490403,$18.65,$19.20,$18.335
08/26/2022,$18.92,16062420,$20.35,$20.40,$18.58
08/25/2022,$19.44,19912510,$19.37,$19.93,$18.59
08/24/2022,$19.08,11497540,$18.53,$19.92,$18.50
08/23/2022,$18.73,28802150,$19.82,$19.86,$18.18
08/22/2022,$21.00,8727699,$21.36,$21.6499,$20.931
08/19/2022,$21.24,6758851,$21.75,$21.76,$21.12
08/18/2022,$22.06,6875016,$22.17,$22.23,$21.64
08/17/2022,$22.37,6036180,$22.70,$23.09,$22.30
